time	SAM	NINO3.4	PDO	SOI	T2	PDD	SF	SMB	MELT	Q	RZ
1990-09-01	2.08	0.21	-0.26	-1.2	-3.9046800000000004	0.0389454	0.03545896	0.034918837	0.0005401215	0.0	0.018017784
1990-10-01	-0.06	0.26	-1.16	0.4	-2.821237	0.3376763	0.07810487599999999	0.07342175	0.0046831267	0.0	0.03994477
1990-11-01	0.29	0.18	-1.88	-0.8	-1.8450205000000002	0.7653837	0.063149884	0.05253502400000001	0.010614866	0.0026600728999999997	0.032480195
1990-12-01	-0.2	0.39	-2.22	-0.4	-0.95011157	2.8612053	0.028849237000000003	-0.010831921999999999	0.03968116	0.029325072	0.014916283999999998
1991-01-01	1.5	0.48	-1.8	1.0	0.9606104999999999	33.162712	0.023532822999999998	-0.43639046	0.45992327	0.44762102	0.012302246000000001
1991-02-01	-1.69	0.33	-1.09	0.4	-0.07465533	16.239008	0.04846481	-0.17674890000000001	0.22521374	0.20005825	0.025191413
1991-03-01	1.07	0.08	-1.11	-1.1	-1.2674648000000002	3.9775709999999997	0.060766663	0.005602974399999999	0.05516369	0.033610142999999995	0.0313654
1991-04-01	-1.36	0.3	-1.63	-1.0	-3.3591067999999997	3.0383961	0.057034835	0.014896268	0.04213856	0.020569226	0.029081022
1991-05-01	1.02	0.39	-1.65	-1.7	-8.5038185	0.61801505	0.06443047	0.05585941	0.008571058000000001	0.0	0.03186143
1991-06-01	1.04	0.65	-2.25	-0.2	-10.455811500000001	0.020904541000000002	0.08699006599999999	0.08670014	0.00028991856	0.0	0.04250424
1991-07-01	-1.56	0.88	-1.57	0.0	-6.423572	0.0	0.07836515	0.07836515	0.0	0.0	0.039234765
1991-08-01	-0.57	0.7	-0.58	-0.7	-7.4725850000000005	0.0012370265	0.09658472	0.09656756	1.7155933e-05	0.0	0.048055027
1991-09-01	-2.52	0.41	0.37	-2.5	-3.8110372999999997	0.11102579	0.047187417999999995	0.045647636	0.0015397817999999999	0.0	0.023993208999999998
1991-10-01	1.3	0.9	0.41	-1.7	-4.17488	0.0	0.06364749	0.06364749	0.0	0.0	0.032291874
1991-11-01	-0.84	1.27	0.56	-1.1	-1.9813484000000001	0.55904585	0.05159558400000001	0.043842353	0.007753232	0.0016611314999999999	0.026519032
1991-12-01	-1.23	1.73	-0.21	-2.9	-1.3235808999999998	0.43489394	0.021331299999999997	0.015299891000000001	0.006031408	0.0026432622999999996	0.011007258
1992-01-01	0.17	1.83	0.08	-4.7	0.22456524	18.087141	0.034749664	-0.21609521	0.2508449	0.23275109	0.01809378
1992-02-01	-1.89	1.79	0.17	-1.5	-0.31886220000000004	12.044341000000001	0.030812185	-0.13622701	0.1670392	0.15112095	0.015990322
1992-03-01	-1.1	1.43	0.12	-3.3	-2.2904859	4.314718	0.04734022	-0.012499245	0.059839472000000005	0.040433727	0.024290007000000002
1992-04-01	0.53	1.31	0.55	-1.7	-2.1285446	2.7810981	0.055501207999999996	0.016931026999999998	0.038570177000000004	0.01917162	0.028507829
1992-05-01	-2.19	1.16	1.26	0.4	-9.164414	0.0	0.04581463	0.04581463	0.0	0.0	0.02256304
1992-06-01	-3.13	0.71	1.22	-1.0	-9.106269000000001	0.0	0.036715113	0.036715113	0.0	0.0	0.018087031
1992-07-01	-0.8	0.34	1.5	-1.0	-8.192932	0.29783168	0.057266325	0.05313579	0.0041305344	0.0	0.028365726
1992-08-01	-0.4	0.07	0.85	0.6	-5.1064115	0.019610738	0.06312958	0.062857606	0.00027197517999999997	0.0	0.031854287
1992-09-01	1.06	-0.07	0.45	0.1	-3.1464673999999997	0.085704006	0.0787123	0.0775237	0.001188602	0.0	0.040183092999999996
1992-10-01	0.7	-0.25	1.28	-2.3	-3.6550087999999996	0.06957653	0.101918265	0.100953326	0.0009649350999999999	0.0	0.051880892000000005
1992-11-01	1.49	-0.21	1.31	-1.1	-1.6567659	0.7473975	0.017914018	0.007548595999999999	0.010365421	0.0076957704	0.00922029
1992-12-01	0.58	-0.12	0.33	-0.9	0.22434525	16.168585	0.019729272	-0.20450777	0.22423704	0.21397136	0.010272026
1993-01-01	-2.17	0.14	-0.28	-1.5	-0.024239995	11.00614	0.033989307	-0.11865139	0.15264070000000002	0.13780849	0.017670315
1993-02-01	0.77	0.42	0.02	-1.2	0.5919939999999999	21.755945	0.00804375	-0.29368263	0.3017264	0.2975301	0.0041962990000000006
1993-03-01	-0.1	0.44	0.24	-0.8	-0.7482285	14.220379999999999	0.046678677	-0.15053931	0.19721799	0.17304839	0.024169572
1993-04-01	1.8	0.7	1.0	-1.9	-1.7219611000000001	4.406321	0.069545105	0.008435214	0.061109885999999995	0.034006428	0.03580418
1993-05-01	2.1	0.9	1.79	-0.6	-3.1727908	2.3903625	0.06298971	0.029838523	0.033151187	0.014614221	0.032149266
1993-06-01	0.4	0.49	2.05	-1.4	-4.612258	0.0	0.06744121	0.06744121	0.0	0.0	0.03413175
1993-07-01	2.82	0.34	1.48	-1.3	-3.8382370000000003	0.064946376	0.05850981	0.057609092	0.0009007209	0.0	0.029747548
1993-08-01	2.69	0.15	1.96	-1.6	-4.3195553	0.11763178	0.067846574	0.06621518	0.0016313982000000001	0.0	0.034396615
1993-09-01	1.14	0.34	1.15	-1.2	-4.407451999999999	0.03353172	0.09915068	0.098685645	0.00046504094000000004	0.0	0.05024095
1993-10-01	1.21	0.1	1.31	-1.8	-2.9883387000000003	0.0	0.04657591	0.04657591	0.0	0.0	0.023793094
1993-11-01	1.48	0.08	1.13	-0.1	-1.5806396999999999	3.0547137	0.055557728	0.013192853000000001	0.04236487	0.02248034	0.028621567
1993-12-01	1.38	0.2	0.67	0.3	-0.74871296	4.5298243	0.049711015	-0.013111696	0.06282271	0.043104354000000004	0.02573381
1994-01-01	0.53	0.09	0.85	-0.2	0.312037	17.164260000000002	0.03200876	-0.20603698	0.23804575	0.22137141	0.016674351
1994-02-01	2.72	0.07	0.33	0.4	0.2975603	18.706041	0.03390819	-0.22552003	0.25942823	0.24176358	0.017664652
1994-03-01	1.59	0.15	0.27	-1.1	-0.31211054	16.110153	0.023828894	-0.19959773	0.22342664	0.21106072	0.012365941
1994-04-01	-0.75	0.37	0.49	-2.1	-2.2107882	5.2667613	0.06431134	-0.008731724	0.07304306	0.048418112	0.033017997
1994-05-01	-1.5	0.43	0.55	-1.1	-5.435343700000001	0.019099036	0.03335435	0.03308947	0.00026487853	0.0	0.016797826000000002
1994-06-01	-2.33	0.45	0.1	-0.7	-4.8768782999999996	0.016528463	0.07630326	0.076074034	0.00022922807	0.0	0.038557872
1994-07-01	-0.15	0.36	-0.91	-2.2	-11.704253999999999	0.0	0.05852839	0.05852839	0.0	0.0	0.028377037
1994-08-01	1.53	0.55	-0.88	-2.0	-4.472411599999999	0.31888527	0.08251252	0.078090005	0.004422520300000001	0.0	0.04179372
1994-09-01	-1.22	0.47	-1.51	-2.6	-3.8996947	0.051771298	0.091255486	0.09053749	0.0007179999000000001	0.0	0.04637972
1994-10-01	-0.47	0.8	-1.06	-1.9	-6.7891164	0.0	0.06022918	0.06022918	0.0	0.0	0.030089002000000004
1994-11-01	-2.43	1.19	-1.93	-0.9	-1.4339585	1.1612221999999999	0.041102987	0.024998358	0.016104627	0.0081338	0.021195047999999998
1994-12-01	1.91	1.29	-2.22	-2.0	-0.6846222	4.182259999999999	0.007909074	-0.050093386	0.058002457	0.055189907999999996	0.0040940475
1995-01-01	2.89	1.02	-0.86	-0.7	0.8477674000000001	30.545609000000002	0.0026141389	-0.42101336	0.4236275	0.42226237	0.0013651625
1995-02-01	0.31	0.74	0.02	-0.2	0.79229975	26.78456	0.007975626	-0.36349106	0.37146667	0.36730176	0.0041649155
1995-03-01	-1.12	0.51	0.46	1.2	-0.7636005	12.174978999999999	0.064517714	-0.10433326	0.16885097	0.13544992	0.033401046000000004
1995-04-01	0.74	0.39	0.49	-1.1	-2.3387298999999997	5.414358999999999	0.09536805	0.020278005	0.07509005	0.038373835	0.04892466
1995-05-01	2.64	0.01	0.89	-0.6	-3.2413383	1.3799261	0.04195413	0.02281637	0.019137763999999998	0.0055809873	0.021404572
1995-06-01	-0.79	-0.01	1.03	0.2	-7.861177400000001	0.0	0.067252696	0.067252696	0.0	0.0	0.03338386
1995-07-01	-4.26	-0.1	1.0	0.7	-12.876854	0.0	0.08964968	0.08964968	0.0	0.0	0.043152752999999995
1995-08-01	-0.51	-0.61	-0.11	0.5	-11.652194999999999	0.0	0.059738804000000006	0.059738804000000006	0.0	0.0	0.028971495
1995-09-01	3.09	-0.84	1.22	0.4	-7.22312	0.27562129999999996	0.059741035	0.055918525999999996	0.0038225052	0.0	0.02976763
1995-10-01	-0.69	-0.83	0.64	0.0	-2.7463396	0.24632369	0.047806475	0.04439029	0.0034161862	0.0	0.024457267
1995-11-01	0.17	-1.03	0.05	0.1	-2.3551924	0.0024399870000000002	0.062231775	0.062197935	3.3839413e-05	0.0	0.031913504
1995-12-01	1.93	-0.91	0.44	-0.8	-0.3216364	10.744968	0.01741726	-0.13160135	0.1490186	0.13997985	0.00903875
1996-01-01	0.55	-0.86	1.01	1.6	0.24699122	16.371548	0.017214766	-0.20983711	0.22705187	0.21808839	0.00896348
1996-02-01	-1.74	-0.85	1.01	0.4	0.8456615	30.188496	0.018794566000000002	-0.39988026	0.41867483	0.40885755	0.009817219
1996-03-01	1.31	-0.56	0.85	1.9	-0.08587602	27.632642999999998	0.024185726	-0.3590427	0.3832284	0.37065825	0.012570191000000001
1996-04-01	-0.28	-0.36	1.37	1.3	-2.4887035	3.382136	0.034179952	-0.012725833999999998	0.046905782	0.033721596	0.017518448
1996-05-01	1.9	-0.26	2.13	0.5	-3.8481262000000003	0.47142629999999996	0.073415756	0.066877685	0.0065380638	0.0	0.037326545
1996-06-01	-1.4	-0.3	1.1	1.9	-5.704882	0.0	0.07992348	0.07992348	0.0	0.0	0.04019008
1996-07-01	0.22	-0.33	0.57	1.1	-4.212337000000001	0.44046873	0.095167935	0.08905922	0.0061087226	0.0	0.04827799
1996-08-01	-2.46	-0.2	-0.66	1.2	-4.3797755	0.118313104	0.061250973	0.05961013	0.0016408473999999999	0.0	0.0310393
1996-09-01	-3.5	-0.46	0.07	1.0	-2.4528172	0.58975786	0.09089257	0.082713395	0.008179167	0.0	0.04658912
1996-10-01	2.79	-0.4	0.4	1.0	-2.5495415	0.2112732	0.06952546	0.066595376	0.002930082	0.0	0.035610847
1996-11-01	-2.36	-0.34	0.38	-0.1	-1.7055022000000002	0.46899202	0.06519847	0.05869417	0.0065043033	0.00045752837	0.03356053
1996-12-01	0.03	-0.61	-0.03	1.5	-0.51045835	7.313158500000001	0.035872456000000004	-0.06555146	0.10142390400000001	0.08639072	0.01859625
1997-01-01	2.37	-0.54	0.44	0.8	0.876857	31.873086999999998	0.018481512	-0.42355636	0.44203788	0.43238050000000006	0.009657345999999999
1997-02-01	0.68	-0.36	0.29	2.9	0.48669967	25.846360999999998	0.010154418	-0.34830073	0.35845512	0.35315892	0.0052961865
1997-03-01	1.43	-0.2	0.39	-0.7	0.17643888	24.082298	0.017493088	-0.31649673	0.33398983	0.3248881	0.009101741
1997-04-01	0.15	0.27	0.73	-1.0	-2.5615547000000003	3.096517	0.07945449	0.03650986	0.042944625	0.0144252945	0.04070493
1997-05-01	1.43	0.77	1.59	-2.2	-2.5424627999999996	1.0134959000000001	0.044850852000000004	0.030794997	0.014055857	0.0039773053	0.022978058
1997-06-01	0.69	1.23	2.55	-2.3	-5.9281836	0.0	0.07042407	0.07042407	0.0	0.0	0.03536912
1997-07-01	1.82	1.68	1.49	-1.2	-6.503635	0.25326326	0.065403625	0.061891194000000004	0.0035124288	0.0	0.032730973999999996
1997-08-01	0.76	1.91	2.27	-2.4	-6.0934916	0.0	0.077180415	0.077180415	0.0	0.0	0.038719706
1997-09-01	0.69	2.12	1.8	-2.4	-8.572952	0.0	0.04364671	0.04364671	0.0	0.0	0.021570852
1997-10-01	-1.78	2.41	1.78	-2.4	-3.9898638999999996	0.258997	0.05991542	0.056323472	0.0035919484000000003	0.0	0.030434942000000003
1997-11-01	-3.17	2.49	1.48	-2.0	-3.1563995	0.0014400039000000001	0.052217122000000005	0.05219715	1.9970962999999998e-05	0.0	0.026657172000000003
1997-12-01	-0.89	2.33	0.99	-1.6	-0.9941576999999999	1.373841	0.009794173	-0.009259199000000001	0.01905337	0.016045861	0.0050627207
1998-01-01	2.65	2.37	1.05	-4.4	0.47376907	21.1211	0.011789995	-0.28113192	0.2929219	0.28677579999999997	0.0061460948
1998-02-01	0.57	2.04	1.52	-3.4	0.5447949000000001	19.769447	0.0057990947	-0.26837718	0.2741763	0.27115229999999996	0.0030239893
1998-03-01	-0.05	1.39	1.29	-4.0	0.05030246	18.864107	0.047513507	-0.21410689	0.2616204	0.23690765	0.024712734
1998-04-01	2.89	0.89	0.03	-2.4	-0.09632682	12.941735000000001	0.02582656	-0.15365832	0.17948486	0.16606677	0.013418095
1998-05-01	1.11	0.7	-0.83	0.4	-2.3381157000000004	1.195123	0.019063184	0.0024883970000000003	0.016574787	0.011288646000000001	0.009773973
1998-06-01	1.31	-0.26	-0.78	1.6	-1.9785415000000002	0.23652472	0.06316514	0.059884857	0.0032802871000000003	0.0	0.032467637
1998-07-01	2.13	-0.88	-1.16	2.0	-5.3409986	0.03490572	0.1204586	0.11997449999999998	0.00048409653	0.0	0.060705934
1998-08-01	2.66	-1.26	-0.87	1.9	-6.819545	0.0	0.07643675	0.07643675	0.0	0.0	0.038181875
1998-09-01	0.74	-1.27	-1.7	1.7	-7.766559	0.21188070000000003	0.06932513	0.06638662	0.0029385074	0.0	0.034429826000000004
1998-10-01	-0.26	-1.42	-2.23	1.8	-2.97635	0.36689156	0.09171004	0.08662173	0.005088304	0.0	0.046863124000000006
1998-11-01	2.84	-1.39	-0.97	1.7	-1.7028383000000002	0.36319962	0.05681567	0.051778566	0.005037102	3.121607e-05	0.029247783
1998-12-01	2.59	-1.65	-1.09	2.3	-0.61286485	3.8289334999999998	0.04013888	-0.012963396499999998	0.053102277	0.039971504	0.020791313
1999-01-01	2.26	-1.7	-0.78	3.0	0.4825554	20.850842	0.013690386	-0.27548343	0.28917378	0.28203785	0.0071359556000000005
1999-02-01	0.56	-1.31	-1.06	1.6	0.59873307	22.370542999999998	0.015887517	-0.29436255	0.31025007	0.30196586	0.008284178
1999-03-01	-1.39	-0.91	-1.18	2.1	0.3676021	25.184355	0.014869276	-0.33440465	0.34927395	0.34152740000000004	0.007746505
1999-04-01	2.44	-1.01	-1.85	2.3	-0.20320864	12.455657	0.040016722000000005	-0.1327269	0.17274362	0.1548568	0.020781817
1999-05-01	2.51	-1.02	-2.32	0.4	-1.7105236000000001	0.93172294	0.03180159	0.018879816	0.012921773999999999	0.00649696	0.016369542
1999-06-01	-1.81	-1.06	-2.34	0.4	-3.8597949999999996	0.23670143	0.08537299	0.08209026	0.003282738	0.0	0.043399934
1999-07-01	0.72	-1.05	-1.87	0.9	-4.197366000000001	0.10823023	0.11248062	0.11097961	0.0015010113000000001	0.0	0.057068802
1999-08-01	1.44	-1.2	-1.84	0.6	-6.1073055	0.0	0.09135792	0.09135792	0.0	0.0	0.04582431
1999-09-01	0.16	-1.1	-2.24	-0.1	-6.093670400000001	0.08564794	0.06810269	0.066914864	0.0011878244	0.0	0.03416489
1999-10-01	3.35	-1.19	-2.54	1.6	-2.700878	0.085602514	0.07753549	0.07634830000000001	0.0011871944	0.0	0.039678525
1999-11-01	1.83	-1.51	-2.18	1.7	-1.0409861999999999	2.4277585	0.06344361	0.029773781000000003	0.033669826	0.016585229	0.032782987
1999-12-01	3.12	-1.7	-1.92	2.4	-0.21585839999999998	9.818724000000001	0.017959079	-0.11821372	0.13617279999999998	0.12815595	0.009319695
2000-01-01	3.59	-1.77	-2.2	1.1	0.35431543	18.403896	0.027386045	-0.22785182	0.25523788	0.24141401	0.014265001999999999
2000-02-01	2.32	-1.54	-1.28	2.7	0.7841305000000001	27.236315	0.004462972	-0.37326893	0.37773186	0.37540147	0.0023304187
2000-03-01	0.74	-0.94	-0.66	2.2	0.07122392	20.013266	0.05095516	-0.22660255	0.27755767	0.25104743	0.026510261
2000-04-01	0.97	-0.76	-0.63	2.0	-0.8612689	8.049653	0.03770856	-0.07392956	0.111638136	0.09627835	0.019503971999999998
2000-05-01	1.9	-0.74	-0.81	0.6	-1.8703797999999998	4.1257544	0.04303084	-0.014187957	0.057218794	0.04046768	0.022129409
2000-06-01	-0.31	-0.65	-0.64	-0.3	-2.4368822999999997	0.37462455	0.046658427	0.04146288	0.005195551	0.000451862	0.023915517999999997
2000-07-01	0.52	-0.55	-1.51	-0.3	-3.2276762000000003	0.0010198549	0.03168396	0.031669817999999995	1.4144048e-05	0.0	0.01616457
2000-08-01	-1.22	-0.47	-1.68	1.2	-6.9508505000000005	0.0	0.05852215400000001	0.05852215400000001	0.0	0.0	0.029209383
2000-09-01	-3.2	-0.53	-1.45	1.4	-6.3930644999999995	0.0	0.050367035	0.050367035	0.0	0.0	0.025221757999999997
2000-10-01	1.21	-0.65	-1.61	1.8	-2.6114392000000004	0.0	0.07446586	0.07446586	0.0	0.0	0.038135212
2000-11-01	-1.32	-0.71	-1.04	3.0	-2.1872604	0.16105546	0.025360834	0.023127206	0.0022336275	0.00019301931	0.013017463500000001
2000-12-01	-2.05	-0.88	0.0	1.3	-0.8854755	1.6756883000000002	0.045600395999999994	0.0223608	0.023239596	0.015730409	0.02358731
2001-01-01	1.43	-0.74	0.48	1.6	-0.008595866	11.871064	0.05975841	-0.10487766	0.16463608	0.13897315	0.031075
2001-02-01	-2.7	-0.62	-0.01	2.8	-0.39988288	9.490964	0.0762013	-0.055425905	0.13162720000000003	0.09511051	0.039534315
2001-03-01	-0.57	-0.43	-0.41	1.5	-0.90075934	9.376027	0.07714305	-0.052890133	0.13003318	0.09597168	0.03990594
2001-04-01	3.49	-0.38	-1.18	0.3	-3.7105627	1.9339436	0.046124592	0.019303335	0.026821257999999997	0.012254751999999999	0.023466848
2001-05-01	-1.75	-0.21	-1.12	-0.8	-1.9333943	0.66508377	0.07325229	0.06402845	0.009223838	0.0005952014	0.037661556
2001-06-01	-0.02	-0.05	-1.22	0.5	-6.596587700000001	0.0	0.067139104	0.067139104	0.0	0.0	0.03358286
2001-07-01	0.2	0.07	-2.21	-0.3	-7.574109599999999	0.0	0.042386465	0.042386465	0.0	0.0	0.021075017999999997
2001-08-01	-0.15	-0.03	-1.68	-0.7	-3.1873138	0.05687625	0.081569985	0.080781184	0.0007887988499999999	0.0	0.041626252
2001-09-01	1.46	-0.21	-1.98	0.3	-2.8437542999999996	0.056391515	0.054513935	0.053731862000000005	0.00078207627	0.0	0.027873605
2001-10-01	1.36	-0.1	-1.91	-0.1	-1.6743065	0.57954156	0.08580575	0.07776827	0.008037480999999999	0.0	0.04417358
2001-11-01	2.54	-0.29	-1.25	1.1	-1.1424003999999999	3.0213785	0.07249939	0.030596828	0.041902552999999995	0.020731872	0.037444357000000004
2001-12-01	1.16	-0.37	-1.12	-1.4	-0.04214014	11.040897	0.04453378	-0.10858895	0.15312275	0.13456476	0.023147552999999998
2002-01-01	2.22	-0.16	-0.42	0.7	0.7381146	26.155878	0.023513146000000002	-0.33923453	0.36274767	0.35046843	0.012279264
2002-02-01	2.8	-0.03	-1.51	1.8	1.0739005	32.11826	0.018306281	-0.42713177	0.44543812	0.43586412	0.009573977
2002-03-01	-4.42	0.05	-1.27	-0.4	-0.87590134	8.533787	0.051741313	-0.06661111	0.11835242	0.09525914	0.026768185
2002-04-01	1.6	0.13	-1.23	-0.1	-0.7748714	9.395847	0.039677456	-0.0906306	0.13030806	0.11087129	0.0205343
2002-05-01	-1.69	0.43	-1.3	-1.4	-5.752788	0.16821429999999998	0.07666595	0.074333034	0.0023329116000000002	0.0	0.038540334
2002-06-01	-0.43	0.85	-1.18	-0.4	-9.742367	0.0032000875	0.048830464000000004	0.048786085	4.4381009999999995e-05	0.0	0.023963334
2002-07-01	-0.67	0.86	-0.71	-0.8	-6.88565	0.0	0.0920875	0.0920875	0.0	0.0	0.045980528
2002-08-01	1.14	0.89	0.11	-1.6	-4.793461	0.00015045876000000001	0.04006398	0.040061895	2.0866655e-06	0.0	0.020251956
2002-09-01	-2.18	1.08	-0.21	-1.0	-3.7746546000000003	0.01834887	0.07280132	0.07254685	0.00025447474999999996	0.0	0.037029173
2002-10-01	-5.77	1.29	-0.2	-0.6	-5.6594524	0.25690407	0.07589419	0.072331265	0.0035629221	0.0	0.038176075
2002-11-01	0.03	1.54	1.08	-0.7	-2.371554	0.00936038	0.066102445	0.06597262599999999	0.00012981618	0.0	0.03389832
2002-12-01	1.29	1.41	1.57	-1.8	-0.63792056	6.005279499999999	0.029963492999999997	-0.053321842	0.08328534	0.07114398	0.015520919
2003-01-01	-0.52	0.6	1.45	-0.3	0.08611504	12.361444	0.014926189	-0.15651082	0.17143703	0.16510242	0.007764914499999999
2003-02-01	-0.98	0.65	1.23	-1.1	0.6406522	24.11756	0.041241314	-0.29323757	0.33447888	0.31295338	0.021525483999999998
2003-03-01	-0.07	0.41	1.01	-0.5	-1.1928682	6.269764	0.04440142	-0.042551976	0.086953394	0.068938375	0.02292666
2003-04-01	2.21	-0.03	0.36	-0.2	-1.4369637	5.5078062999999995	0.0343006	-0.04208544	0.07638604	0.06209462	0.017687373
2003-05-01	1.04	-0.49	0.21	-0.5	-2.991519	1.1976963999999999	0.07323737	0.05662689	0.016610477	0.0010719821	0.037422847
2003-06-01	-2.52	-0.15	-0.42	-1.0	-7.826886999999999	0.06898889	0.10306973	0.10211295	0.0009567851699999999	0.0	0.05117402
2003-07-01	1.2	0.32	0.37	0.5	-6.616688000000001	0.18673421	0.09028047	0.08769071	0.0025897585	0.0	0.045149647
2003-08-01	2.33	0.28	0.63	0.2	-2.4772904	0.5905102	0.077904455	0.06971486	0.008189601	0.0	0.03992454
2003-09-01	-0.99	0.26	-0.17	-0.2	-3.2920300000000005	0.13586141	0.08381257	0.08192835	0.0018842196	0.0	0.04274518
2003-10-01	0.12	0.47	0.74	0.0	-2.923232	0.27455175	0.08900245	0.085194774	0.0038076723	0.0	0.04549532
2003-11-01	-0.15	0.41	-0.23	-0.5	-2.601925	0.026867533	0.061071478	0.060698863	0.0003726174	0.0	0.031276572
2003-12-01	-0.69	0.47	-0.6	1.8	-1.6949732	0.31792432	0.06785838	0.0634492	0.0044091926	0.0	0.034938767999999995
2004-01-01	2.56	0.26	-0.55	-2.2	0.07197258	14.053929	0.03278353	-0.162126	0.19490951	0.17897457	0.017055493
2004-02-01	-3.33	0.24	-0.21	2.0	0.5780153	21.82266	0.0130233625	-0.2896283	0.30265164	0.29585838	0.0067932745
2004-03-01	0.74	0.17	-0.15	0.7	-0.17396823	17.725227	0.060978483	-0.18484715	0.24582562	0.21414788	0.031677734
2004-04-01	1.2	0.18	-0.0	-1.5	-2.2479052999999998	5.555982599999999	0.047893412	-0.029160778999999998	0.07705419	0.05671235	0.024580900000000003
2004-05-01	-0.15	0.18	0.61	1.7	-2.8443756000000002	2.0243545	0.06811617	0.040041037	0.028075133999999998	0.008623552	0.03483163
2004-06-01	1.69	0.27	-0.11	-1.4	-3.2535833999999997	0.10092021	0.05476991	0.053370275	0.0013996307999999999	0.0	0.027942454
2004-07-01	2.52	0.6	0.04	-0.8	-4.059886	0.2301366	0.07658411	0.07339241	0.0031916923	0.0	0.03888487
2004-08-01	0.0	0.78	0.24	-0.5	-4.4000554	0.0069757504	0.08141786	0.08132112	9.67445e-05	0.0	0.04125681
2004-09-01	1.77	0.8	0.02	-0.6	-4.2263637	0.06856448	0.08011187	0.07916097	0.0009508992999999999	0.0	0.04063680000000001
2004-10-01	-0.59	0.77	-0.72	-0.1	-3.1823905	0.47362927	0.06420106	0.057632443	0.0065686163	0.0	0.032766856000000004
2004-11-01	-1.18	0.73	-1.22	-1.1	-1.5018176	1.5170771	0.03910531	0.018065445	0.021039866	0.011290741000000002	0.020150654
2004-12-01	-1.02	0.78	-0.64	-1.3	-0.69307953	5.537413	0.047592822	-0.029203822999999997	0.07679664	0.05600468	0.024648077999999997
2005-01-01	1.07	0.66	-0.15	0.6	0.22120066	16.176311	0.016576981	-0.20776722	0.22434421	0.21571542	0.008628763000000001
2005-02-01	1.59	0.37	-0.01	-5.2	0.75848347	25.573220000000003	0.019865405	-0.33480158	0.354667	0.3442937	0.010373258
2005-03-01	-0.12	0.49	0.7	0.5	-0.8450405999999999	10.413771	0.039665695	-0.10475964	0.14442533	0.12784472	0.02052158
2005-04-01	3.46	0.37	0.28	-1.0	-2.3508367999999997	2.8447707	0.06778987	0.028336637	0.03945323	0.01891653	0.034766003
2005-05-01	-0.45	0.42	1.36	-1.3	-4.9238358	0.0	0.051894054	0.051894054	0.0	0.0	0.02621897
2005-06-01	-0.41	0.18	0.85	0.7	-8.944834	0.0	0.044088576	0.044088576	0.0	0.0	0.021742222999999998
2005-07-01	-0.5	-0.12	0.11	0.3	-7.254562	0.0	0.05660809	0.05660809	0.0	0.0	0.028202234
2005-08-01	0.5	-0.03	-0.42	-0.6	-4.4416795	0.027751832999999997	0.06977808	0.069393195	0.00038488148000000004	0.0	0.03535115
2005-09-01	0.39	-0.04	-0.99	0.6	-3.0664165	0.013898983	0.07410331	0.07391055	0.00019276063999999998	0.0	0.03784867
2005-10-01	-0.11	-0.02	-2.0	2.0	-2.2096042999999996	0.21360956	0.038723018	0.035760533	0.0029624843	8.754029e-05	0.019871917
2005-11-01	0.66	-0.51	-1.89	-0.3	-1.6275823	0.32708314	0.03059374	0.026057526	0.0045362134	0.0008857279	0.015757328
2005-12-01	-2.76	-0.89	-0.1	-0.0	-1.1160454	5.82076	0.020475185	-0.06025111	0.080726296	0.07232237	0.010574407
2006-01-01	0.56	-0.92	0.54	2.7	1.0471599	35.761959999999995	0.0010547080000000001	-0.49491670000000004	0.49597138	0.49541999999999997	0.0005513598400000001
2006-02-01	-1.85	-0.66	0.38	0.2	1.0990785	34.927859999999995	0.030540854	-0.45386267	0.48440352	0.46841905	0.015984428999999998
2006-03-01	1.66	-0.66	-0.74	2.9	1.4447793	47.62597	0.036103096	-0.6244066	0.6605095999999999	0.64157623	0.018933417
2006-04-01	-0.69	-0.21	-0.54	1.8	-0.8797187	8.550891	0.09535277	-0.023236865	0.11858963	0.07554214	0.04933852
2006-05-01	2.28	0.04	-0.37	-0.8	-1.5040122999999999	6.053926000000001	0.06453528	-0.019424718	0.083960004	0.05716672	0.03326307
2006-06-01	2.05	0.14	0.21	-0.4	-4.858517	0.26678467	0.038579196	0.034879245	0.0036999532000000003	0.00015993584999999998	0.019496405
2006-07-01	1.61	0.12	0.39	-1.0	-4.481159	0.0	0.053158704	0.053158704	0.0	0.0	0.02692486
2006-08-01	-2.64	0.33	-0.85	-1.7	-8.9169035	0.0	0.050005637	0.050005637	0.0	0.0	0.024665162
2006-09-01	-0.26	0.59	-1.54	-1.0	-5.912797	0.0	0.056727797	0.056727797	0.0	0.0	0.028489112999999996
2006-10-01	1.79	0.74	-0.46	-2.1	-2.3948057	0.32878292	0.038415063	0.033855277999999996	0.004559787	0.000570891	0.019694844
2006-11-01	0.14	1.06	-0.81	0.1	-1.8508285	0.13040729	0.05918942	0.057380844	0.0018085778	0.0	0.030444078
2006-12-01	1.34	1.18	-0.42	-0.5	-0.45539886	7.088837	0.061791398	-0.03652146	0.09831286	0.07295395	0.032047942
2007-01-01	0.03	0.69	-0.69	-1.3	0.49817193	21.595001	0.03610175	-0.26339257	0.2994943	0.28066665	0.01882763
2007-02-01	2.36	0.14	-0.71	-0.1	0.51277965	21.84065	0.024963556	-0.27793756	0.30290115	0.28988105	0.013020080500000001
