Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R15	2009-12-28	2009-12-21	-62.1788734919	-58.90792111060001	54.0	7	-0.21969999999999998
R15	2010-01-11	2009-12-28	-62.1788734919	-58.90792111060001	54.0	14	-0.06480000000000018
R15	2010-01-18	2010-01-11	-62.1788734919	-58.90792111060001	54.0	7	-0.2183999999999999
R15	2010-01-25	2010-01-18	-62.1788734919	-58.90792111060001	54.0	7	-0.06879999999999996
R15	2010-02-01	2010-01-25	-62.1788734919	-58.90792111060001	54.0	7	-0.06430000000000007
R15	2010-02-15	2010-02-01	-62.1788734919	-58.90792111060001	54.0	14	0.0986
R15	2010-02-22	2010-02-15	-62.1788734919	-58.90792111060001	54.0	7	-0.1500999999999999
R15	2010-03-01	2010-02-22	-62.1788734919	-58.90792111060001	54.0	7	0.2575
R15	2010-03-08	2010-03-01	-62.1788734919	-58.90792111060001	54.0	7	-0.2674000000000001
R15	2010-03-15	2010-03-08	-62.1788734919	-58.90792111060001	54.0	7	-0.038599999999999995
R15	2010-03-23	2010-03-15	-62.1788734919	-58.90792111060001	54.0	8	-0.03799999999999997
R15	2010-03-29	2010-03-23	-62.1788734919	-58.90792111060001	54.0	6	0.24650000000000005
R15	2010-04-05	2010-03-29	-62.1788734919	-58.90792111060001	54.0	7	0.033699999999999904
R15	2010-04-12	2010-04-05	-62.1788734919	-58.90792111060001	54.0	7	-0.0736
R15	2010-04-20	2010-04-12	-62.1788734919	-58.90792111060001	54.0	8	-0.016099999999999993
R15	2010-04-27	2010-04-20	-62.1788734919	-58.90792111060001	54.0	7	-0.02519999999999996
R15	2010-11-09	2010-04-27	-62.1788734919	-58.90792111060001	54.0	196	0.6859999999999999
R15	2010-11-29	2010-11-09	-62.1788734919	-58.90792111060001	54.0	20	-0.09650000000000006
R15	2010-12-11	2010-11-29	-62.1788734919	-58.90792111060001	54.0	12	0.08210000000000008
R15	2010-12-21	2010-12-11	-62.1788734919	-58.90792111060001	54.0	10	0.01375
R15	2010-12-30	2010-12-21	-62.1788734919	-58.90792111060001	54.0	9	-0.018599999999999853
R15	2011-01-07	2010-12-30	-62.1788734919	-58.90792111060001	54.0	8	-0.22755000000000025
R15	2011-01-15	2011-01-07	-62.1788734919	-58.90792111060001	54.0	8	-0.1044799999999998
R15	2011-01-23	2011-01-15	-62.1788734919	-58.90792111060001	54.0	8	-0.04064000000000021
R15	2011-01-31	2011-01-23	-62.1788734919	-58.90792111060001	54.0	8	-0.2371199999999999
R15	2011-02-07	2011-01-31	-62.1788734919	-58.90792111060001	54.0	7	-0.015660000000000025
R15	2011-02-15	2011-02-07	-62.1788734919	-58.90792111060001	54.0	8	-0.13569999999999993
R15	2011-02-25	2011-02-15	-62.1788734919	-58.90792111060001	54.0	10	-0.235
R15	2011-03-14	2011-02-25	-62.1788734919	-58.90792111060001	54.0	17	-0.49410000000000004
R15	2011-03-22	2011-03-14	-62.1788734919	-58.90792111060001	54.0	8	-0.08649999999999998
R15	2011-04-06	2011-03-22	-62.1788734919	-58.90792111060001	54.0	15	0.11
R15	2011-04-24	2011-04-06	-62.1788734919	-58.90792111060001	54.0	18	0.16140000000000002
R15	2011-05-10	2011-04-24	-62.1788734919	-58.90792111060001	54.0	16	-0.015700000000000002
R15	2011-05-24	2011-05-10	-62.1788734919	-58.90792111060001	54.0	14	0.3301
R15	2011-06-07	2011-05-24	-62.1788734919	-58.90792111060001	54.0	14	-0.02260000000000005
R15	2011-06-20	2011-06-07	-62.1788734919	-58.90792111060001	54.0	13	-0.12
R15	2011-07-05	2011-06-20	-62.1788734919	-58.90792111060001	54.0	15	0.05940000000000012
R15	2011-07-19	2011-07-05	-62.1788734919	-58.90792111060001	54.0	14	0.024200000000000017
R15	2011-08-07	2011-07-19	-62.1788734919	-58.90792111060001	54.0	19	-0.016300000000000096
R15	2011-08-22	2011-08-07	-62.1788734919	-58.90792111060001	54.0	15	0.07980000000000004
R15	2011-09-06	2011-08-22	-62.1788734919	-58.90792111060001	54.0	15	0.005699999999999932
R15	2011-09-22	2011-09-06	-62.1788734919	-58.90792111060001	54.0	16	-0.038499999999999944
R15	2011-10-06	2011-09-22	-62.1788734919	-58.90792111060001	54.0	14	0.25955
R15	2011-10-20	2011-10-06	-62.1788734919	-58.90792111060001	54.0	14	0.06185000000000002
